book_name,book_cost,book_cost_url,book_rating,book_ReviewsNumber,book_ReviewsNumber_url
"Machine Learning for Algorithmic Trading: Predictive models to extract signals from market and alternative data for systematic trading strategies with Python, 2nd Edition","3,418",https://www.amazon.in/Machine-Learning-Algorithmic-Trading-alternative/dp/1839217715/ref=sr_1_212?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805830&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-212,4.4 out of 5 stars,230,https://www.amazon.in/Machine-Learning-Algorithmic-Trading-alternative-ebook/dp/B08D9SP6MB/ref=sr_1_212?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805830&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-212#customerReviews
"Business Intelligence with Databricks SQL Analytics: Concepts, Tools, and Techniques for scaling Business Intelligence on the Data Lakehouse",845,https://www.amazon.in/Business-Intelligence-Databricks-SQL-intelligence-ebook/dp/B0B6CBQQ49/ref=sr_1_213?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805830&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-213,,,
"Building Web APIs with FastAPI and Python: A fast-paced guide to building high-performance, robust web APIs with very little boilerplate code",750,https://www.amazon.in/Building-Python-APIs-FastAPI-high-performance-ebook/dp/B09V5HKBXH/ref=sr_1_214?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805830&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-214,4.4 out of 5 stars,3,https://www.amazon.in/Building-APIs-FastAPI-Python-high-performance/dp/1801076634/ref=sr_1_214?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805830&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-214#customerReviews
AWS Certified Database - Specialty (DBS-C01) Certification: A comprehensive guide to becoming an AWS Certified Database Specialist,938,https://www.amazon.in/AWS-Certified-Database-Certification-comprehensive-ebook/dp/B09TPFDB6H/ref=sr_1_215?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805830&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-215,4.4 out of 5 stars,7,https://www.amazon.in/AWS-Certified-Database-Certification-comprehensive/dp/1803243104/ref=sr_1_215?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805830&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-215#customerReviews
Computer Programming for Absolute Beginners: Learn essential computer science concepts and coding techniques to kick-start your programming career,387,https://www.amazon.in/Computer-Programming-Absolute-Beginners-programming-ebook/dp/B086YG9T79/ref=sr_1_216?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805830&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-216,4.3 out of 5 stars,70,https://www.amazon.in/Computer-Programming-Absolute-Beginners-programming/dp/1839216867/ref=sr_1_216?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805830&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-216#customerReviews
Linux Kernel Debugging: Leverage proven tools and advanced techniques to effectively debug Linux kernels and kernel modules,"2,703",https://www.amazon.in/Linux-Kernel-Debugging-Leverage-techniques/dp/1801075034/ref=sr_1_217?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805830&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-217,5.0 out of 5 stars,1,https://www.amazon.in/Linux-Kernel-Debugging-techniques-effectively-ebook/dp/B09TTD3358/ref=sr_1_217?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805830&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-217#customerReviews
PHP 7 Programming Cookbook: Over 80 recipes that will take your PHP 7 web development skills to the next level!,985,https://www.amazon.in/PHP-Programming-Cookbook-Doug-Bierer-ebook/dp/B01BU1B7CC/ref=sr_1_218?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805830&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-218,4.3 out of 5 stars,11,https://www.amazon.in/PHP-Programming-Cookbook-Doug-Bierer/dp/1785883445/ref=sr_1_218?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805830&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-218#customerReviews
"Mastering Linux Shell Scripting,: A practical guide to Linux command-line, Bash scripting, and Shell programming, 2nd Edition","2,227",https://www.amazon.in/Mastering-Linux-Shell-Scripting-command-line/dp/1788990552/ref=sr_1_219?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805830&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-219,4.3 out of 5 stars,99,https://www.amazon.in/Mastering-Linux-Shell-Scripting-command-line-ebook/dp/B07BWLL95K/ref=sr_1_219?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805830&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-219#customerReviews
Hands-On Motion Graphics with Adobe After Effects CC: Develop your skills as a visual effects and motion graphics artist,498,https://www.amazon.in/Hands-Motion-Graphics-Adobe-Effects-ebook/dp/B07M9KQVXJ/ref=sr_1_220?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805830&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-220,4.0 out of 5 stars,28,https://www.amazon.in/Hands-Motion-Graphics-Adobe-Effects/dp/1789345154/ref=sr_1_220?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805830&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-220#customerReviews
Multicolour 3D Reflection Diya Set- Packt of 3,590,https://www.amazon.in/Multicolour-Reflection-Diya-Set-Packt/dp/B09J97F8V6/ref=sr_1_221?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805830&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-221,,,
AI Blueprints: How to build and deploy AI business projects,788,https://www.amazon.in/Smart-Code-Building-deploying-business-ebook/dp/B07CSK32VQ/ref=sr_1_222?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805830&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-222,4.6 out of 5 stars,7,https://www.amazon.in/Smart-Code-Building-deploying-business/dp/1788992873/ref=sr_1_222?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805830&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-222#customerReviews
"Kotlin Design Patterns and Best Practices: Build scalable applications using traditional, reactive, and concurrent design patterns in Kotlin, 2nd Edition","2,466",https://www.amazon.in/Kotlin-Design-Patterns-Best-Practices/dp/1801815720/ref=sr_1_223?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805830&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-223,4.2 out of 5 stars,18,https://www.amazon.in/Kotlin-Design-Patterns-Best-Practices-ebook/dp/B09M6TLWHY/ref=sr_1_223?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805830&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-223#customerReviews
The The Art of CRM: Proven strategies for modern customer relationship management,443,https://www.amazon.in/Art-CRM-strategies-relationship-management-ebook/dp/B07S66TGRW/ref=sr_1_224?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805830&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-224,3.8 out of 5 stars,14,https://www.amazon.in/Art-CRM-strategies-relationship-management/dp/1789538920/ref=sr_1_224?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805830&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-224#customerReviews
Extreme DAX: Take your Power BI and Microsoft data analytics skills to the next level,"2,784",https://www.amazon.in/Extreme-DAX-Microsoft-analytics-skills/dp/1801078513/ref=sr_1_225?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805863&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-225,4.9 out of 5 stars,16,https://www.amazon.in/Extreme-DAX-Microsoft-analytics-skills-ebook/dp/B09NW319HB/ref=sr_1_225?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805863&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-225#customerReviews
Mastering Azure Security: Keeping your Microsoft Azure workloads safe,498,https://www.amazon.in/Mastering-Azure-Security-Microsoft-workloads-ebook/dp/B09TTD9QB7/ref=sr_1_226?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805863&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-226,3.7 out of 5 stars,4,https://www.amazon.in/Mastering-Azure-Security-Microsoft-workloads/dp/1803238550/ref=sr_1_226?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805863&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-226#customerReviews
"Mastering Adobe Photoshop Elements 2020: Supercharge your image editing using the latest features and techniques in Photoshop Elements, 2nd Edition",887,https://www.amazon.in/Mastering-Adobe-Photoshop-Elements-2020-ebook/dp/B082VG66RP/ref=sr_1_227?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805863&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-227,4.3 out of 5 stars,36,https://www.amazon.in/Mastering-Adobe-Photoshop-Elements-2020/dp/1800204205/ref=sr_1_227?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805863&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-227#customerReviews
Go for DevOps: LEARN HOW TO USE THE GO LANGUAGE TO AUTOMATE SERVERS,"3,579",https://www.amazon.in/Go-DevOps-language-Kubernetes-Terraform/dp/1801818894/ref=sr_1_228?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805863&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-228,5.0 out of 5 stars,8,https://www.amazon.in/Go-DevOps-LANGUAGE-AUTOMATE-SERVERS-ebook/dp/B0BGMHJNQD/ref=sr_1_228?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805863&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-228#customerReviews
Performance Testing With JMeter 2.9,788,https://www.amazon.in/Performance-Testing-JMeter-Bayo-Erinle-ebook/dp/B00E7NC9CI/ref=sr_1_229?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805863&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-229,3.1 out of 5 stars,8,https://www.amazon.in/Performance-Testing-JMeter-Bayo-Erinle/dp/1782165843/ref=sr_1_229?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805863&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-229#customerReviews
"Managing Kubernetes Resources Using Helm: Simplifying how to build, package, and distribute applications for Kubernetes, 2nd Edition","2,943",https://www.amazon.in/Managing-Kubernetes-resources-using-Helm/dp/1803242892/ref=sr_1_230?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805863&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-230,,,
Python Machine Learning Blueprints: Intuitive data projects you can relate to,"2,400",https://www.amazon.in/Python-Machine-Learning-Blueprints-Intuitive/dp/1784394750/ref=sr_1_231?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805863&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-231,3.6 out of 5 stars,4,https://www.amazon.in/Python-Machine-Learning-Blueprints-Intuitive/dp/1784394750/ref=sr_1_231?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805863&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-231#customerReviews
Linux for Networking Professionals: Securely configure and operate Linux network services for the enterprise,887,https://www.amazon.in/Linux-Networking-Professionals-configure-enterprise-ebook/dp/B09BZTLRKY/ref=sr_1_232?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805863&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-232,4.7 out of 5 stars,9,https://www.amazon.in/Linux-Networking-Professionals-configure-enterprise/dp/1800202393/ref=sr_1_232?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805863&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-232#customerReviews
40 Algorithms Every Programmer Should Know: Hone your problem-solving skills by learning different algorithms and their implementation in Python,"2,464",https://www.amazon.in/Algorithms-Every-Programmer-Should-Know/dp/1789801214/ref=sr_1_233?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805863&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-233,4.4 out of 5 stars,151,https://www.amazon.in/Algorithms-Every-Programmer-Should-Know-ebook/dp/B085P1GT72/ref=sr_1_233?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805863&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-233#customerReviews
"Practical Site Reliability Engineering: Automate the process of designing, developing, and delivering highly reliable apps and services with SRE",736,https://www.amazon.in/Practical-Site-Reliability-Engineering-developing-ebook/dp/B07DTFRPLR/ref=sr_1_234?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805863&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-234,,,
"Hands-On RESTful API Design Patterns and Best Practices: Design, develop, and deploy highly adaptable, scalable, and secure RESTful web APIs","2,464",https://www.amazon.in/Hands-RESTful-Design-Patterns-Practices/dp/1788992660/ref=sr_1_235?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805863&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-235,4.0 out of 5 stars,26,https://www.amazon.in/Hands-RESTful-Design-Patterns-Practices-ebook/dp/B07BJL399D/ref=sr_1_235?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805863&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-235#customerReviews
"Unity Artificial Intelligence Programming: Add powerful, believable, and fun AI entities in your game with the power of Unity",788,https://www.amazon.in/Unity-Artificial-Intelligence-Programming-believable-ebook/dp/B09QKWXPQY/ref=sr_1_236?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805863&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-236,5.0 out of 5 stars,2,https://www.amazon.in/Unity-Artificial-Intelligence-Programming-believable/dp/1803238534/ref=sr_1_236?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805863&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-236#customerReviews
"React 17 Design Patterns and Best Practices: Design, build, and deploy production-ready web applications using industry-standard practices, 3rd Edition",443,https://www.amazon.in/React-Design-Patterns-Practices-industry-standard-ebook/dp/B08XMXXZ91/ref=sr_1_237?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805863&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-237,4.3 out of 5 stars,29,https://www.amazon.in/React-Design-Patterns-Practices-industry-standard/dp/1800560443/ref=sr_1_237?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805863&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-237#customerReviews
Graph Machine Learning: Take graph data to the next level by applying machine learning techniques and algorithms,"2,782",https://www.amazon.in/Graph-Machine-Learning-techniques-algorithms/dp/1800204493/ref=sr_1_238?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805863&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-238,4.0 out of 5 stars,43,https://www.amazon.in/Graph-Machine-Learning-techniques-algorithms-ebook/dp/B092RF8NYM/ref=sr_1_238?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805863&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-238#customerReviews
Metasploit Penetration Testing Cookbook,985,https://www.amazon.in/Metasploit-Penetration-Testing-Cookbook-Abhinav-ebook/dp/B008DVPAOY/ref=sr_1_239?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805863&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-239,4.1 out of 5 stars,11,https://www.amazon.in/Metasploit-Penetration-Testing-Cookbook-Abhinav/dp/1849517428/ref=sr_1_239?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805863&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-239#customerReviews
Interactive Dashboards and Data Apps with Plotly and Dash: Harness the power of a fully fledged frontend web framework in Python ֠no JavaScript required,519,https://www.amazon.in/Interactive-Dashboards-Data-Apps-Plotly-ebook/dp/B08XMW45VY/ref=sr_1_240?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805863&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-240,4.3 out of 5 stars,30,https://www.amazon.in/Interactive-Dashboards-Data-Apps-Plotly/dp/1800568916/ref=sr_1_240?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805863&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-240#customerReviews
Mylife Go Garden Mustard Cake Fertilizer for All Kinds Plants (Packt of 01 kg),199,https://www.amazon.in/Mylife-Garden-Mustard-Fertilizer-Plants/dp/B097TVY4KD/ref=sr_1_241?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805884&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-241,5.0 out of 5 stars,1,https://www.amazon.in/Mylife-Garden-Mustard-Fertilizer-Plants/dp/B097TVY4KD/ref=sr_1_241?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805884&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-241#customerReviews
Apache Spark Deep Learning Cookbook: Over 80 recipes that streamline deep learning in a distributed environment with Apache Spark,554,https://www.amazon.in/Apache-Spark-Deep-Learning-Cookbook-ebook/dp/B07B8S77FS/ref=sr_1_242?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805884&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-242,5.0 out of 5 stars,1,https://www.amazon.in/Apache-Spark-Deep-Learning-Cookbook/dp/1788474228/ref=sr_1_242?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805884&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-242#customerReviews
"Mastering Go: Harness the power of Go to build professional utilities and concurrent servers and services, 3rd Edition","2,941",https://www.amazon.in/Mastering-Go-professional-utilities-concurrent/dp/1801079315/ref=sr_1_243?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805884&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-243,4.4 out of 5 stars,30,https://www.amazon.in/Mastering-Go-professional-utilities-concurrent-ebook/dp/B09C8R34JM/ref=sr_1_243?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805884&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-243#customerReviews
Jenkins Continuous Integration Cookbook,,,3.0 out of 5 stars,3,https://www.amazon.in/Jenkins-Continuous-Integration-Cookbook-Alan/dp/1849517401/ref=sr_1_244?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805884&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-244#customerReviews
Statistics for Data Science,443,https://www.amazon.in/Statistics-Data-Science-statistics-Classification-ebook/dp/B06Y2XX2LH/ref=sr_1_245?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805884&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-245,4.0 out of 5 stars,9,https://www.amazon.in/Statistics-Data-Science-James-Miller/dp/1788290674/ref=sr_1_245?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805884&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-245#customerReviews
"Getting Started with Elastic Stack 8.0: Run powerful and scalable data platforms to search, observe, and secure your organization","3,102",https://www.amazon.in/Getting-Started-Elastic-Stack-8-0/dp/1800569491/ref=sr_1_246?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805884&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-246,4.6 out of 5 stars,6,https://www.amazon.in/Getting-Started-Elastic-Stack-8-0-ebook/dp/B09BZVNY7Q/ref=sr_1_246?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805884&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-246#customerReviews
Regression Analysis with R: Design and develop statistical nodes to identify unique relationships within data at scale,443,https://www.amazon.in/Regression-Analysis-statistical-identify-relationships-ebook/dp/B079JWBXLL/ref=sr_1_247?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805884&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-247,4.4 out of 5 stars,8,https://www.amazon.in/Regression-Analysis-statistical-identify-relationships/dp/178862730X/ref=sr_1_247?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805884&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-247#customerReviews
